-179.6909691428936,179.82241667947687,179.98673367458994,180.00636959573848,179.9509301519784,1
-179.70212415216332,179.81126167020716,179.97557866532023,179.99521458646876,179.9397751427087,1
-179.78524928895598,179.7281365334145,179.89245352852757,179.9120894496761,179.85665000591604,1
-179.8922813682056,179.62110445416488,179.78542144927795,179.80505737042648,179.74961792666642,1
179.62110445416488,179.78542144927795,179.80505737042648,179.74961792666642,179.74543255735966,1
179.5262558176271,179.69057281274016,179.7102087338887,179.65476929012863,179.65058392082187,1
179.446604953622,179.61092194873507,179.6305578698836,179.57511842612354,179.57093305681678,1
179.61092194873507,179.6305578698836,179.57511842612354,179.57093305681678,179.56116158630022,1
179.56175811547453,179.58139403662307,179.525954592863,179.52176922355625,179.51199775303968,1
179.5308438088339,179.55047972998244,179.49504028622238,179.49085491691562,179.48108344639905,1
179.55047972998244,179.49504028622238,179.49085491691562,179.48108344639905,179.42057657746335,1
179.56967528662307,179.514235842863,179.51005047355625,179.50027900303968,179.43977213410398,1
179.514235842863,179.51005047355625,179.50027900303968,179.43977213410398,179.6341104514743,1
179.5658105647954,179.56162519548866,179.5518537249721,179.4913468560364,179.6856851734067,1
179.60993898276416,179.6057536134574,179.59598214294084,179.53547527400514,179.72981359137546,1
179.6057536134574,179.59598214294084,179.53547527400514,179.72981359137546,179.5294156520021,1
179.65442912076446,179.6446576502479,179.5841507813122,179.7784890986825,179.57809115930914,1
179.6446576502479,179.5841507813122,179.7784890986825,179.57809115930914,179.33991898060825,1
179.69864327575334,179.63813640681764,179.83247472418796,179.6320767848146,179.3939046061137,1
179.63813640681764,179.83247472418796,179.6320767848146,179.3939046061137,179.50557860134907,1
179.69001627472898,179.8843545920993,179.68395665272593,179.44578447402503,179.5574584692604,1
179.8843545920993,179.68395665272593,179.44578447402503,179.5574584692604,179.5035692092396,1
179.9305075339819,179.73010959460854,179.49193741590764,179.60361141114302,179.5497221511222,1
179.73010959460854,179.49193741590764,179.60361141114302,179.5497221511222,179.69660324949177,1
179.77130362748622,179.53313144878533,179.6448054440207,179.5909161839999,179.73779728236946,1
179.79835183903097,179.56017966033008,179.67185365556546,179.61796439554465,179.7648454939142,1
179.56017966033008,179.67185365556546,179.61796439554465,179.7648454939142,179.61675591742852,1
179.58865597308662,179.700329968322,179.64644070830118,179.79332180667075,179.64523223018506,1
179.700329968322,179.64644070830118,179.79332180667075,179.64523223018506,179.63210759170923,1
179.71630890070267,179.66241964068186,179.80930073905142,179.66121116256573,179.6480865240899,1
179.66241964068186,179.80930073905142,179.66121116256573,179.6480865240899,179.67605040254324,1
179.6997490313269,179.84663012969645,179.69854055321076,179.68541591473493,179.71337979318827,1
179.84663012969645,179.69854055321076,179.68541591473493,179.71337979318827,179.70758123530769,1
179.9110562835947,179.762966707109,179.74984206863317,179.7778059470865,179.77200738920592,1
179.762966707109,179.74984206863317,179.7778059470865,179.77200738920592,179.6591171177263,1
179.80719354724744,179.7940689087716,179.82203278722494,179.81623422934436,179.70334395786475,1
179.8353078660951,179.82218322761926,179.8501471060726,179.84434854819202,179.7314582767124,1
179.82218322761926,179.8501471060726,179.84434854819202,179.7314582767124,179.81584945719626,1
179.84181035169038,179.86977423014372,179.86397567226314,179.75108540078352,179.8354765812674,1
179.86977423014372,179.86397567226314,179.75108540078352,179.8354765812674,179.85429033656104,1
179.82594225587576,179.82014369799518,179.70725342651556,179.79164460699943,179.81045836229308,1
179.82014369799518,179.70725342651556,179.79164460699943,179.81045836229308,179.71693572708517,1
179.84234836532497,179.72945809384535,179.81384927432921,179.83266302962286,179.73914039441496,1
179.72945809384535,179.81384927432921,179.83266302962286,179.73914039441496,179.80067765370086,1
179.78502914329718,179.86942032378104,179.8882340790747,179.7947114438668,179.8562487031527,1
179.81278267523,179.89717385571387,179.91598761100752,179.82246497579962,179.88400223508552,1
179.89717385571387,179.91598761100752,179.82246497579962,179.88400223508552,179.86241011815707,1
179.9146424571791,179.93345621247275,179.83993357726484,179.90147083655074,179.8798787196223,1
179.93345621247275,179.83993357726484,179.90147083655074,179.8798787196223,179.85171440619266,1
179.9511502387045,179.8576276034966,179.9191648627825,179.89757274585406,179.86940843242442,1
179.8576276034966,179.9191648627825,179.89757274585406,179.86940843242442,179.91212178472804,1
179.87317616053969,179.93471341982558,179.91312130289714,179.8849569894675,179.92767034177112,1
179.93471341982558,179.91312130289714,179.8849569894675,179.92767034177112,179.87011995469766,1
179.96374550119117,179.94215338426272,179.91398907083308,179.9567024231367,179.89915203606324,1
179.94215338426272,179.91398907083308,179.9567024231367,179.89915203606324,179.84474578214002,1
179.9651203949992,179.93695608156955,179.97966943387317,179.9221190467997,179.8677127928765,1
179.93695608156955,179.97966943387317,179.9221190467997,179.8677127928765,179.95089730708125,1
179.94393840807712,179.98665176038074,179.92910137330728,179.87469511938406,179.95787963358882,1
179.9448170997504,179.98753045205402,179.92998006498055,179.87557381105734,179.9587583252621,1
179.98753045205402,179.92998006498055,179.87557381105734,179.9587583252621,179.9210796056945,1
179.9893145084791,179.93176412140565,179.87735786748243,179.9605423816872,179.9228636621196,1
179.93176412140565,179.87735786748243,179.9605423816872,179.9228636621196,179.9379220072094,1
179.9370894983931,179.8826832444699,179.96586775867465,179.92818903910705,179.94324738419687,1
179.8826832444699,179.96586775867465,179.92818903910705,179.94324738419687,179.93726298034917,1
179.88724747014356,179.97043198434832,179.93275326478073,179.94781160987054,179.94182720602285,1
179.97043198434832,179.93275326478073,179.94781160987054,179.94182720602285,179.92548687666968,1
179.97613620845797,179.93845748889038,179.9535158339802,179.9475314301325,179.93119110077933,1
179.9808795460892,179.9432008265216,179.95825917161142,179.95227476776373,179.93593443841056,1
179.9432008265216,179.95825917161142,179.95227476776373,179.93593443841056,179.9485793166736,1
179.96582263695785,179.98088098204767,179.97489657819997,179.9585562488468,179.97120112710985,1
179.98088098204767,179.97489657819997,179.9585562488468,179.97120112710985,179.93351400784053,1
179.9900958005253,179.9841113966776,179.96777106732443,179.98041594558748,179.94272882631816,1
179.9841113966776,179.96777106732443,179.98041594558748,179.94272882631816,179.81256212262707,1
