X : -31.0, Y : -57.69999694824219
X : -30.997272491455078, Y : -57.70002746582031
X : -30.888246536254883, Y : -57.70117950439453
X : -30.674747467041016, Y : -57.70330047607422
X : -30.40005111694336, Y : -57.70587158203125
X : -30.075416564941406, Y : -57.70060729980469
X : -29.705934524536133, Y : -57.69104766845703
X : -29.300905227661133, Y : -57.68062210083008
X : -28.871877670288086, Y : -57.67009735107422
X : -28.427494049072266, Y : -57.66469955444336
X : -27.970966339111328, Y : -57.662025451660156
X : -27.50502586364746, Y : -57.66434860229492
X : -27.03093719482422, Y : -57.66901779174805
X : -26.55057716369629, Y : -57.673709869384766
X : -26.06629180908203, Y : -57.67359161376953
X : -25.58028793334961, Y : -57.67061996459961
X : -25.094146728515625, Y : -57.66315460205078
X : -24.60877227783203, Y : -57.65357208251953
X : -24.122779846191406, Y : -57.64992904663086
X : -23.62247657775879, Y : -57.64875411987305
X : -23.110790252685547, Y : -57.65210723876953
X : -22.578210830688477, Y : -57.65876388549805
X : -22.023029327392578, Y : -57.67134475708008
X : -21.4466552734375, Y : -57.682708740234375
X : -20.86302947998047, Y : -57.691688537597656
X : -20.2851619720459, Y : -57.69660568237305
X : -19.711830139160156, Y : -57.69915008544922
X : -19.143321990966797, Y : -57.697357177734375
X : -18.580217361450195, Y : -57.69355010986328
X : -18.022802352905273, Y : -57.68911361694336
X : -17.47151756286621, Y : -57.68431854248047
X : -16.926036834716797, Y : -57.67934799194336
X : -16.386579513549805, Y : -57.67215347290039
X : -15.852740287780762, Y : -57.66283416748047
X : -15.324641227722168, Y : -57.654212951660156
X : -14.801858901977539, Y : -57.64677047729492
X : -14.286164283752441, Y : -57.643436431884766
X : -13.782475471496582, Y : -57.643436431884766
X : -13.283023834228516, Y : -57.64288330078125
X : -12.781607627868652, Y : -57.64125061035156
X : -12.27797794342041, Y : -57.63900375366211
X : -11.773262977600098, Y : -57.62934875488281
X : -11.266450881958008, Y : -57.61331558227539
X : -10.7462739944458, Y : -57.59220886230469
X : -10.218080520629883, Y : -57.56846618652344
X : -9.688933372497559, Y : -57.544315338134766
X : -9.162454605102539, Y : -57.524295806884766
X : -8.640833854675293, Y : -57.50845718383789
X : -8.125096321105957, Y : -57.49664306640625
X : -7.6157546043396, Y : -57.48750686645508
X : -7.112605571746826, Y : -57.4808349609375
X : -6.606564998626709, Y : -57.47564697265625
X : -6.102476119995117, Y : -57.47100067138672
X : -5.598542213439941, Y : -57.46638870239258
X : -5.097109317779541, Y : -57.46230697631836
X : -4.5978312492370605, Y : -57.458641052246094
X : -4.103139877319336, Y : -57.454959869384766
X : -3.6140763759613037, Y : -57.45380783081055
X : -3.123786449432373, Y : -57.45402526855469
X : -2.626540422439575, Y : -57.452327728271484
X : -2.121227741241455, Y : -57.44915008544922
X : -1.6162588596343994, Y : -57.44221115112305
X : -1.1123123168945312, Y : -57.433143615722656
X : -0.6071314215660095, Y : -57.42344665527344
X : -0.10461097210645676, Y : -57.41670227050781
X : 0.39733797311782837, Y : -57.412532806396484
X : 0.8988381624221802, Y : -57.40910339355469
X : 1.3993028402328491, Y : -57.405921936035156
X : 1.8994566202163696, Y : -57.40369415283203
X : 2.3997907638549805, Y : -57.40195846557617
X : 2.898275136947632, Y : -57.39809799194336
X : 3.390427827835083, Y : -57.392982482910156
X : 3.873509645462036, Y : -57.38778305053711
X : 4.347847938537598, Y : -57.38505172729492
X : 4.814204692840576, Y : -57.38370895385742
X : 5.274979114532471, Y : -57.38492202758789
X : 5.735042572021484, Y : -57.38726043701172
X : 6.19861364364624, Y : -57.38539123535156
X : 6.6742753982543945, Y : -57.38103485107422
X : 7.1655778884887695, Y : -57.37620544433594
X : 7.66989803314209, Y : -57.36825180053711
X : 8.172757148742676, Y : -57.358890533447266
X : 8.675219535827637, Y : -57.35468673706055
X : 9.1771879196167, Y : -57.35477828979492
X : 9.679547309875488, Y : -57.36455535888672
X : 10.182592391967773, Y : -57.38111877441406
X : 10.68598461151123, Y : -57.39964294433594
X : 11.18942928314209, Y : -57.41796112060547
X : 11.696775436401367, Y : -57.42983627319336
X : 12.205737113952637, Y : -57.43608856201172
X : 12.714405059814453, Y : -57.43220520019531
X : 13.221436500549316, Y : -57.41889572143555
X : 13.728059768676758, Y : -57.4056282043457
X : 14.235301971435547, Y : -57.394287109375
X : 14.7394380569458, Y : -57.38425064086914
X : 15.242279052734375, Y : -57.3822021484375
X : 15.744112014770508, Y : -57.38631057739258
