-46.0,-57.69999694824219,False,0.0061762332916259766
-46.0,-57.69999694824219,False,0.0009551048278808594
-46.0,-57.69999694824219,False,9.298324584960938e-05
-46.0,-57.69999694824219,False,0.0010809898376464844
-45.99823760986328,-57.69998550415039,False,0.00010585784912109375
-45.58314895629883,-57.69451904296875,False,0.0008993148803710938
-44.826229095458984,-57.687870025634766,False,9.942054748535156e-05
-43.82561111450195,-57.68408966064453,False,0.00019168853759765625
-42.74116516113281,-57.684852600097656,False,9.918212890625e-05
-41.54627990722656,-57.68124008178711,보정값,0.001352548599243164
-39.7689208984375,-57.68351364135742,False,9.799003601074219e-05
-38.367767333984375,-57.681800842285156,False,0.003018617630004883
-36.936405181884766,-57.67888641357422,False,9.870529174804688e-05
-34.892757415771484,-57.670658111572266,False,0.0002040863037109375
-33.2746467590332,-57.6586799621582,False,0.00010013580322265625
-31.580461502075195,-57.63758087158203,False,0.00016355514526367188
-29.756071090698242,-57.60273742675781,False,0.0001010894775390625
-27.87662696838379,-57.55659866333008,False,0.00015687942504882812
-24.564762115478516,-57.460872650146484,False,0.0001895427703857422
-22.419870376586914,-57.39045333862305,보정값,0.0009839534759521484
-20.312984466552734,-57.38232421875,False,0.0001614093780517578
-17.326854705810547,-57.4171028137207,False,0.0011975765228271484
-15.049721717834473,-57.44129943847656,False,9.274482727050781e-05
-12.715397834777832,-57.46922302246094,False,0.0001780986785888672
-10.279280662536621,-57.50555419921875,False,0.0001621246337890625
-6.9183549880981445,-57.56403350830078,False,0.0009419918060302734
-4.399211406707764,-57.61703109741211,False,0.0010647773742675781
-1.8672926425933838,-57.67845916748047,False,0.0001049041748046875
1.2887908220291138,-57.75931930541992,False,0.0008494853973388672
3.4497995376586914,-57.81538772583008,보정값,0.0003304481506347656
5.43971061706543,-57.765785217285156,False,0.00010848045349121094
7.856011867523193,-57.64445495605469,False,0.001756906509399414
9.4502534866333,-57.57087326049805,False,0.0012309551239013672
10.489344596862793,-57.52364730834961,False,0.00013113021850585938
10.500247955322266,-57.52314376831055,False,0.0009546279907226562
10.500486373901367,-57.52313232421875,False,0.00010633468627929688
10.500846862792969,-57.52311325073242,False,0.004353761672973633
10.500968933105469,-57.52309799194336,False,0.0013303756713867188
10.502124786376953,-57.52302932739258,False,0.0009028911590576172
10.505525588989258,-57.522918701171875,보정값,0.0002589225769042969
10.538880348205566,-57.5228157043457,False,0.0008821487426757812
10.737221717834473,-57.51432800292969,False,0.013383865356445312
11.084827423095703,-57.49904251098633,False,0.00010991096496582031
11.5784273147583,-57.47737503051758,False,9.322166442871094e-05
12.193181991577148,-57.45045471191406,False,0.00021123886108398438
13.193134307861328,-57.4066047668457,False,0.00011467933654785156
14.401519775390625,-57.35335922241211,False,0.0001316070556640625
15.444841384887695,-57.307342529296875,False,0.0008349418640136719
16.584081649780273,-57.25727462768555,False,0.00020170211791992188
17.839811325073242,-57.20253372192383,보정값,0.0010154247283935547
19.15019416809082,-57.21155548095703,False,0.00010991096496582031
20.917362213134766,-57.218421936035156,False,8.463859558105469e-05
22.243070602416992,-57.216453552246094,False,0.0010128021240234375
23.69866371154785,-57.21918487548828,False,9.703636169433594e-05
25.682992935180664,-57.23480987548828,False,0.00020074844360351562
27.273733139038086,-57.25511169433594,False,0.0015392303466796875
29.506725311279297,-57.29364776611328,False,9.584426879882812e-05
31.260360717773438,-57.33102798461914,False,8.797645568847656e-05
33.085330963134766,-57.37586975097656,False,0.001043081283569336
35.62239456176758,-57.447166442871094,보정값,0.001171112060546875
37.584232330322266,-57.461082458496094,False,0.0006794929504394531
41.0267219543457,-57.420501708984375,False,0.00013828277587890625
43.12940979003906,-57.404319763183594,False,0.00011610984802246094
46.75094223022461,-57.3705940246582,False,7.891654968261719e-05
49.739402770996094,-57.32332229614258,True,0.0001704692840576172
50.49219512939453,-57.31477355957031,True,0.04555320739746094
51.23893737792969,-57.31376647949219,True,0.0800933837890625
51.97988510131836,-57.31695556640625,True,0.07917451858520508
52.73046875,-57.32275390625,True,0.09615969657897949
53.44704055786133,-57.32902145385742,True,0.07985973358154297
54.22670364379883,-57.33609390258789,True,0.09596419334411621
54.89078903198242,-57.34203338623047,True,0.07984089851379395
55.55625534057617,-57.34759521484375,True,0.08182930946350098
56.189998626708984,-57.35297775268555,True,0.09415340423583984
56.795291900634766,-57.35783386230469,True,0.08013248443603516
57.39469528198242,-57.36283874511719,True,0.08085966110229492
57.97446060180664,-57.367469787597656,True,0.0800175666809082
58.52634048461914,-57.372093200683594,True,0.08017802238464355
59.070125579833984,-57.37643814086914,True,0.08001875877380371
59.60407638549805,-57.38093566894531,True,0.09478211402893066
